REPORTING YEAR|PARENT_COMPANY|GAS|SECTOR|GHG_CONTRIBUTION|2018_UPSTREAM_RANK|2018_MIDSTREAM_RANK|2018_OVERALL_RANK|STANDARD_COMPANY_NAME
2017|EAGLE PETROLEUM LLC|N2O|Upstream|18.0|267.0|279.0|396.0|EAGLE PETROLEUM
2018|Mission Creek OpCo LLC|CH4|Upstream|31036.0|268.0|279.0|397.0|MISSION CREEK OPCO
2018|Mission Creek OpCo LLC|N2O|Upstream|0.0|268.0|279.0|397.0|MISSION CREEK OPCO
2018|Mission Creek OpCo LLC|CO2|Upstream|186.0|268.0|279.0|397.0|MISSION CREEK OPCO
2018|Bluefin Resources LLC|CH4|Upstream|16612.0|269.0|279.0|398.0|BLUEFIN RESOURCES
2018|Bluefin Resources LLC|N2O|Upstream|9.0|269.0|279.0|398.0|BLUEFIN RESOURCES
2018|Bluefin Resources LLC|CO2|Upstream|14257.0|269.0|279.0|398.0|BLUEFIN RESOURCES
2017|PXP OFFSHORE|CH4|Upstream|1695.8303999999998|270.0|279.0|402.0|PXP OFFSHORE
2016|PXP OFFSHORE|CO2|Upstream|31326.867|270.0|279.0|402.0|PXP OFFSHORE
2017|PXP OFFSHORE|N2O|Upstream|20.3313|270.0|279.0|402.0|PXP OFFSHORE
2016|PXP OFFSHORE|N2O|Upstream|22.997700000000002|270.0|279.0|402.0|PXP OFFSHORE
2018|PXP OFFSHORE|CO2|Upstream|27487.917599999997|270.0|279.0|402.0|PXP OFFSHORE
2018|PXP OFFSHORE|N2O|Upstream|22.6644|270.0|279.0|402.0|PXP OFFSHORE
2016|PXP OFFSHORE|CH4|Upstream|1402.1931|270.0|279.0|402.0|PXP OFFSHORE
2015|PXP OFFSHORE|N2O|Upstream|24.6642|270.0|279.0|402.0|PXP OFFSHORE
2015|PXP OFFSHORE|CO2|Upstream|32763.0567|270.0|279.0|402.0|PXP OFFSHORE
2015|PXP OFFSHORE|CH4|Upstream|1395.8603999999998|270.0|279.0|402.0|PXP OFFSHORE
2017|PXP OFFSHORE|CO2|Upstream|25579.108500000002|270.0|279.0|402.0|PXP OFFSHORE
2018|PXP OFFSHORE|CH4|Upstream|1702.4964|270.0|279.0|402.0|PXP OFFSHORE
2016|MUREX PETROLEUM CORP|CH4|Upstream|5029.0|271.0|279.0|404.0|MUREX PETROLEUM
2017|MUREX PETROLEUM CORP|N2O|Upstream|7.0|271.0|279.0|404.0|MUREX PETROLEUM
2018|MUREX PETROLEUM CORP|CH4|Upstream|2273.0|271.0|279.0|404.0|MUREX PETROLEUM
2016|MUREX PETROLEUM CORP|N2O|Upstream|26.0|271.0|279.0|404.0|MUREX PETROLEUM
2018|MUREX PETROLEUM CORP|N2O|Upstream|15.0|271.0|279.0|404.0|MUREX PETROLEUM
2015|MUREX PETROLEUM CORP|CH4|Upstream|4579.0|271.0|279.0|404.0|MUREX PETROLEUM
2017|MUREX PETROLEUM CORP|CO2|Upstream|12491.0|271.0|279.0|404.0|MUREX PETROLEUM
2017|MUREX PETROLEUM CORP|CH4|Upstream|1935.0|271.0|279.0|404.0|MUREX PETROLEUM
2016|MUREX PETROLEUM CORP|CO2|Upstream|54301.0|271.0|279.0|404.0|MUREX PETROLEUM
2015|MUREX PETROLEUM CORP|CO2|Upstream|23394.0|271.0|279.0|404.0|MUREX PETROLEUM
2018|MUREX PETROLEUM CORP|CO2|Upstream|26559.0|271.0|279.0|404.0|MUREX PETROLEUM
2018|Axia Energy II, LLC|CO2|Upstream|25919.0|272.0|279.0|405.0|AXIA ENERGY II
2018|Axia Energy II, LLC|CH4|Upstream|1920.0|272.0|279.0|405.0|AXIA ENERGY II
2018|Axia Energy II, LLC|N2O|Upstream|53.0|272.0|279.0|405.0|AXIA ENERGY II
2018|MP GULF OF MEXICO LLC|CH4|Upstream|1437.75|273.0|279.0|406.0|MP GULF OF MEXICO
2018|MP GULF OF MEXICO LLC|CO2|Upstream|26054.100000000002|273.0|279.0|406.0|MP GULF OF MEXICO
2018|MP GULF OF MEXICO LLC|N2O|Upstream|20.25|273.0|279.0|406.0|MP GULF OF MEXICO
2018|BAYSWATER EXPLORATION & PRODUCTION LLC|N2O|Upstream|28.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2018|BAYSWATER EXPLORATION & PRODUCTION LLC|CO2|Upstream|20143.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2018|BAYSWATER EXPLORATION & PRODUCTION LLC|CH4|Upstream|6918.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2017|BAYSWATER EXPLORATION & PRODUCTION LLC|CO2|Upstream|33676.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2015|BAYSWATER EXPLORATION & PRODUCTION LLC|CH4|Upstream|20673.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2015|BAYSWATER EXPLORATION & PRODUCTION LLC|CO2|Upstream|30350.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2015|BAYSWATER EXPLORATION & PRODUCTION LLC|N2O|Upstream|40.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2016|BAYSWATER EXPLORATION & PRODUCTION LLC|CH4|Upstream|13840.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2017|BAYSWATER EXPLORATION & PRODUCTION LLC|CH4|Upstream|16881.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2016|BAYSWATER EXPLORATION & PRODUCTION LLC|CO2|Upstream|23172.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2016|BAYSWATER EXPLORATION & PRODUCTION LLC|N2O|Upstream|31.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2017|BAYSWATER EXPLORATION & PRODUCTION LLC|N2O|Upstream|168.0|274.0|279.0|408.0|BAYSWATER EXPLORATION & PRODUCTION
2016|BURNETT OIL CO INC|CH4|Upstream|7658.0|275.0|279.0|410.0|BURNETT OIL CO
2018|BURNETT OIL CO INC|CH4|Upstream|4588.0|275.0|279.0|410.0|BURNETT OIL CO
2015|BURNETT OIL CO INC|N2O|Upstream|6.0|275.0|279.0|410.0|BURNETT OIL CO
2015|BURNETT OIL CO INC|CO2|Upstream|14443.0|275.0|279.0|410.0|BURNETT OIL CO
2015|BURNETT OIL CO INC|CH4|Upstream|48816.0|275.0|279.0|410.0|BURNETT OIL CO
2018|BURNETT OIL CO INC|N2O|Upstream|17.0|275.0|279.0|410.0|BURNETT OIL CO
2016|BURNETT OIL CO INC|CO2|Upstream|11759.0|275.0|279.0|410.0|BURNETT OIL CO
2017|BURNETT OIL CO INC|N2O|Upstream|5.0|275.0|279.0|410.0|BURNETT OIL CO
2017|BURNETT OIL CO INC|CO2|Upstream|10595.0|275.0|279.0|410.0|BURNETT OIL CO
2016|BURNETT OIL CO INC|N2O|Upstream|5.0|275.0|279.0|410.0|BURNETT OIL CO
2018|BURNETT OIL CO INC|CO2|Upstream|22079.0|275.0|279.0|410.0|BURNETT OIL CO
2017|BURNETT OIL CO INC|CH4|Upstream|5809.0|275.0|279.0|410.0|BURNETT OIL CO
2017|BRIDGE ENERGY LLC|CH4|Upstream|265.0|276.0|279.0|411.0|BRIDGE ENERGY
2017|BRIDGE ENERGY LLC|N2O|Upstream|14.0|276.0|279.0|411.0|BRIDGE ENERGY
2017|BRIDGE ENERGY LLC|CO2|Upstream|26999.0|276.0|279.0|411.0|BRIDGE ENERGY
2018|BRIDGE ENERGY LLC|CO2|Upstream|26435.0|276.0|279.0|411.0|BRIDGE ENERGY
2018|BRIDGE ENERGY LLC|N2O|Upstream|13.0|276.0|279.0|411.0|BRIDGE ENERGY
2018|BRIDGE ENERGY LLC|CH4|Upstream|133.0|276.0|279.0|411.0|BRIDGE ENERGY
2018|Southwestern Production CORP|N2O|Upstream|32.0|277.0|279.0|412.0|SOUTHWESTERN PRODUCTION
2018|Southwestern Production CORP|CH4|Upstream|3541.0|277.0|279.0|412.0|SOUTHWESTERN PRODUCTION
2018|Southwestern Production CORP|CO2|Upstream|22565.0|277.0|279.0|412.0|SOUTHWESTERN PRODUCTION
2017|TEXLAND PETROLEUM LP|CO2|Upstream|4291.0|278.0|279.0|413.0|TEXLAND PETROLEUM
2018|TEXLAND PETROLEUM LP|N2O|Upstream|9.0|278.0|279.0|413.0|TEXLAND PETROLEUM
2018|TEXLAND PETROLEUM LP|CO2|Upstream|5595.0|278.0|279.0|413.0|TEXLAND PETROLEUM
2017|TEXLAND PETROLEUM LP|N2O|Upstream|6.0|278.0|279.0|413.0|TEXLAND PETROLEUM
2018|TEXLAND PETROLEUM LP|CH4|Upstream|20479.0|278.0|279.0|413.0|TEXLAND PETROLEUM
2017|TEXLAND PETROLEUM LP|CH4|Upstream|23296.0|278.0|279.0|413.0|TEXLAND PETROLEUM
2018|HENRY RESOURCES LLC|N2O|Upstream|25.0|279.0|279.0|414.0|HENRY RESOURCES
2018|HENRY RESOURCES LLC|CH4|Upstream|10667.0|279.0|279.0|414.0|HENRY RESOURCES
2018|HENRY RESOURCES LLC|CO2|Upstream|15061.0|279.0|279.0|414.0|HENRY RESOURCES
2018|MLCJR LLC|N2O|Upstream|6.3|280.0|279.0|417.0|MLCJR
2018|MLCJR LLC|CH4|Upstream|1708.74|280.0|279.0|417.0|MLCJR
2018|MLCJR LLC|CO2|Upstream|22873.68|280.0|279.0|417.0|MLCJR
2016|BOC 220 GULF COAST BASIN ONSHORE|CH4|Upstream|16573.0|281.0|279.0|419.0|BOC 220 GULF COAST BASIN ONSHORE
2015|BOC 220 GULF COAST BASIN ONSHORE|CH4|Upstream|41501.0|281.0|279.0|419.0|BOC 220 GULF COAST BASIN ONSHORE
2016|BOC 220 GULF COAST BASIN ONSHORE|CO2|Upstream|116.0|281.0|279.0|419.0|BOC 220 GULF COAST BASIN ONSHORE
2017|BOC 220 GULF COAST BASIN ONSHORE|CH4|Upstream|20576.0|281.0|279.0|419.0|BOC 220 GULF COAST BASIN ONSHORE
2015|BOC 220 GULF COAST BASIN ONSHORE|CO2|Upstream|224.0|281.0|279.0|419.0|BOC 220 GULF COAST BASIN ONSHORE
2017|BOC 220 GULF COAST BASIN ONSHORE|N2O|Upstream|1.0|281.0|279.0|419.0|BOC 220 GULF COAST BASIN ONSHORE
2018|BOC 220 GULF COAST BASIN ONSHORE|CH4|Upstream|20851.0|281.0|279.0|419.0|BOC 220 GULF COAST BASIN ONSHORE
2018|BOC 220 GULF COAST BASIN ONSHORE|CO2|Upstream|2484.0|281.0|279.0|419.0|BOC 220 GULF COAST BASIN ONSHORE
2018|BOC 220 GULF COAST BASIN ONSHORE|N2O|Upstream|1.0|281.0|279.0|419.0|BOC 220 GULF COAST BASIN ONSHORE
2017|BOC 220 GULF COAST BASIN ONSHORE|CO2|Upstream|4805.0|281.0|279.0|419.0|BOC 220 GULF COAST BASIN ONSHORE
2016|EARTHSTONE OPERATING LLC|CO2|Upstream|9802.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2018|EARTHSTONE OPERATING LLC|CH4|Upstream|6618.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2015|EARTHSTONE OPERATING LLC|CH4|Upstream|5121.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2016|EARTHSTONE OPERATING LLC|CH4|Upstream|8605.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2018|EARTHSTONE OPERATING LLC|CO2|Upstream|16134.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2015|EARTHSTONE OPERATING LLC|N2O|Upstream|20.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2017|EARTHSTONE OPERATING LLC|N2O|Upstream|12.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2016|EARTHSTONE OPERATING LLC|N2O|Upstream|5.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2015|EARTHSTONE OPERATING LLC|CO2|Upstream|16050.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2017|EARTHSTONE OPERATING LLC|CH4|Upstream|4981.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2017|EARTHSTONE OPERATING LLC|CO2|Upstream|11862.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2018|EARTHSTONE OPERATING LLC|N2O|Upstream|11.0|282.0|279.0|420.0|EARTHSTONE OPERATING
2016|MISSOURI RIVER RESOURCES|CH4|Upstream|415.0|283.0|279.0|421.0|MISSOURI RIVER RESOURCES
2016|MISSOURI RIVER RESOURCES|CO2|Upstream|2407.0|283.0|279.0|421.0|MISSOURI RIVER RESOURCES
2016|MISSOURI RIVER RESOURCES|N2O|Upstream|1.0|283.0|279.0|421.0|MISSOURI RIVER RESOURCES
2017|MISSOURI RIVER RESOURCES|CH4|Upstream|316.0|283.0|279.0|421.0|MISSOURI RIVER RESOURCES
2018|MISSOURI RIVER RESOURCES|N2O|Upstream|14.0|283.0|279.0|421.0|MISSOURI RIVER RESOURCES
2018|MISSOURI RIVER RESOURCES|CO2|Upstream|20040.0|283.0|279.0|421.0|MISSOURI RIVER RESOURCES
2018|MISSOURI RIVER RESOURCES|CH4|Upstream|1425.0|283.0|279.0|421.0|MISSOURI RIVER RESOURCES
2017|MISSOURI RIVER RESOURCES|N2O|Upstream|1.0|283.0|279.0|421.0|MISSOURI RIVER RESOURCES
2017|MISSOURI RIVER RESOURCES|CO2|Upstream|1105.0|283.0|279.0|421.0|MISSOURI RIVER RESOURCES
2018|CONFLUENCE DJ LLC|CO2|Upstream|16222.0|284.0|279.0|422.0|CONFLUENCE DJ
2018|CONFLUENCE DJ LLC|N2O|Upstream|33.0|284.0|279.0|422.0|CONFLUENCE DJ
2018|CONFLUENCE DJ LLC|CH4|Upstream|5146.0|284.0|279.0|422.0|CONFLUENCE DJ
2016|SILVER CREEK OIL & GAS LLC|CH4|Upstream|21421.0|285.0|279.0|423.0|SILVER CREEK OIL & GAS
2016|SILVER CREEK OIL & GAS LLC|N2O|Upstream|55.0|285.0|279.0|423.0|SILVER CREEK OIL & GAS
2017|SILVER CREEK OIL & GAS LLC|CH4|Upstream|4666.0|285.0|279.0|423.0|SILVER CREEK OIL & GAS
2017|SILVER CREEK OIL & GAS LLC|N2O|Upstream|19.0|285.0|279.0|423.0|SILVER CREEK OIL & GAS
2018|SILVER CREEK OIL & GAS LLC|CH4|Upstream|3774.0|285.0|279.0|423.0|SILVER CREEK OIL & GAS
2018|SILVER CREEK OIL & GAS LLC|CO2|Upstream|16844.0|285.0|279.0|423.0|SILVER CREEK OIL & GAS
2018|SILVER CREEK OIL & GAS LLC|N2O|Upstream|10.0|285.0|279.0|423.0|SILVER CREEK OIL & GAS
2016|SILVER CREEK OIL & GAS LLC|CO2|Upstream|18668.0|285.0|279.0|423.0|SILVER CREEK OIL & GAS
2017|SILVER CREEK OIL & GAS LLC|CO2|Upstream|32093.0|285.0|279.0|423.0|SILVER CREEK OIL & GAS
2015|HELIS OIL & GAS LLC|CO2|Upstream|37845.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2018|HELIS OIL & GAS LLC|CH4|Upstream|959.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2015|HELIS OIL & GAS LLC|CH4|Upstream|5400.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2018|HELIS OIL & GAS LLC|N2O|Upstream|14.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2018|HELIS OIL & GAS LLC|CO2|Upstream|19639.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2017|HELIS OIL & GAS LLC|N2O|Upstream|19.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2017|HELIS OIL & GAS LLC|CO2|Upstream|28667.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2017|HELIS OIL & GAS LLC|CH4|Upstream|5118.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2016|HELIS OIL & GAS LLC|N2O|Upstream|20.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2016|HELIS OIL & GAS LLC|CH4|Upstream|4729.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2016|HELIS OIL & GAS LLC|CO2|Upstream|28559.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2015|HELIS OIL & GAS LLC|N2O|Upstream|30.0|286.0|279.0|424.0|HELIS OIL AND GAS COMPANY
2017|CAELUS ENERGY LLC|N2O|Upstream|11.200000000000001|287.0|279.0|425.0|CAELUS ENERGY
2018|CAELUS ENERGY LLC|CH4|Upstream|2661.4|287.0|279.0|425.0|CAELUS ENERGY
2018|CAELUS ENERGY LLC|CO2|Upstream|17434.2|287.0|279.0|425.0|CAELUS ENERGY
2018|CAELUS ENERGY LLC|N2O|Upstream|10.5|287.0|279.0|425.0|CAELUS ENERGY
2017|CAELUS ENERGY LLC|CH4|Upstream|2153.9|287.0|279.0|425.0|CAELUS ENERGY
2016|CAELUS ENERGY LLC|N2O|Upstream|13.3|287.0|279.0|425.0|CAELUS ENERGY
2016|CAELUS ENERGY LLC|CO2|Upstream|20104.0|287.0|279.0|425.0|CAELUS ENERGY
2016|CAELUS ENERGY LLC|CH4|Upstream|8804.6|287.0|279.0|425.0|CAELUS ENERGY
2015|CAELUS ENERGY LLC|N2O|Upstream|18.2|287.0|279.0|425.0|CAELUS ENERGY
2017|CAELUS ENERGY LLC|CO2|Upstream|19787.600000000002|287.0|279.0|425.0|CAELUS ENERGY
2015|CAELUS ENERGY LLC|CO2|Upstream|27354.600000000002|287.0|279.0|425.0|CAELUS ENERGY
2015|CAELUS ENERGY LLC|CH4|Upstream|8624.0|287.0|279.0|425.0|CAELUS ENERGY
2016|EQUAL ENERGY|CH4|Upstream|26917.0|288.0|279.0|428.0|EQUAL ENERGY
2016|EQUAL ENERGY|CO2|Upstream|6170.0|288.0|279.0|428.0|EQUAL ENERGY
2018|EQUAL ENERGY|CH4|Upstream|14303.0|288.0|279.0|428.0|EQUAL ENERGY
2017|EQUAL ENERGY|CO2|Upstream|3170.0|288.0|279.0|428.0|EQUAL ENERGY
2017|EQUAL ENERGY|N2O|Upstream|2.0|288.0|279.0|428.0|EQUAL ENERGY
2015|EQUAL ENERGY|N2O|Upstream|6.0|288.0|279.0|428.0|EQUAL ENERGY
2016|EQUAL ENERGY|N2O|Upstream|7.0|288.0|279.0|428.0|EQUAL ENERGY
2015|EQUAL ENERGY|CO2|Upstream|7540.0|288.0|279.0|428.0|EQUAL ENERGY
2017|EQUAL ENERGY|CH4|Upstream|24150.0|288.0|279.0|428.0|EQUAL ENERGY
2018|EQUAL ENERGY|CO2|Upstream|4666.0|288.0|279.0|428.0|EQUAL ENERGY
2015|EQUAL ENERGY|CH4|Upstream|34531.0|288.0|279.0|428.0|EQUAL ENERGY
2018|EQUAL ENERGY|N2O|Upstream|3.0|288.0|279.0|428.0|EQUAL ENERGY
2016|J CLEO THOMPSON & JAMES CLEO THOMPSON JR LP|CH4|Upstream|23262.0|289.0|279.0|429.0|J CLEO THOMPSON & JAMES CLEO THOMPSON JR
2016|J CLEO THOMPSON & JAMES CLEO THOMPSON JR LP|CO2|Upstream|114.0|289.0|279.0|429.0|J CLEO THOMPSON & JAMES CLEO THOMPSON JR
2017|J CLEO THOMPSON & JAMES CLEO THOMPSON JR LP|CH4|Upstream|23567.0|289.0|279.0|429.0|J CLEO THOMPSON & JAMES CLEO THOMPSON JR
2017|J CLEO THOMPSON & JAMES CLEO THOMPSON JR LP|CO2|Upstream|280.0|289.0|279.0|429.0|J CLEO THOMPSON & JAMES CLEO THOMPSON JR
2018|J CLEO THOMPSON & JAMES CLEO THOMPSON JR LP|CH4|Upstream|18377.0|289.0|279.0|429.0|J CLEO THOMPSON & JAMES CLEO THOMPSON JR
2018|J CLEO THOMPSON & JAMES CLEO THOMPSON JR LP|CO2|Upstream|84.0|289.0|279.0|429.0|J CLEO THOMPSON & JAMES CLEO THOMPSON JR
2015|GOODRICH PETROLEUM CORP|CH4|Upstream|8610.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2017|GOODRICH PETROLEUM CORP|N2O|Upstream|13.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2018|GOODRICH PETROLEUM CORP|N2O|Upstream|9.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2017|GOODRICH PETROLEUM CORP|CO2|Upstream|27175.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2017|GOODRICH PETROLEUM CORP|CH4|Upstream|3351.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2016|GOODRICH PETROLEUM CORP|N2O|Upstream|18.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2016|GOODRICH PETROLEUM CORP|CO2|Upstream|36328.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2016|GOODRICH PETROLEUM CORP|CH4|Upstream|6643.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2018|GOODRICH PETROLEUM CORP|CH4|Upstream|1761.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2015|GOODRICH PETROLEUM CORP|N2O|Upstream|16.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2015|GOODRICH PETROLEUM CORP|CO2|Upstream|21615.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2018|GOODRICH PETROLEUM CORP|CO2|Upstream|16134.0|290.0|279.0|430.0|GOODRICH PETROLEUM
2016|SUMMIT PETROLEUM CORP|N2O|Upstream|4.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2016|SUMMIT PETROLEUM CORP|CO2|Upstream|8183.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2016|SUMMIT PETROLEUM CORP|CH4|Upstream|13164.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2015|SUMMIT PETROLEUM CORP|N2O|Upstream|3.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2015|SUMMIT PETROLEUM CORP|CO2|Upstream|7963.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2015|SUMMIT PETROLEUM CORP|CH4|Upstream|15121.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2017|SUMMIT PETROLEUM CORP|N2O|Upstream|5.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2017|SUMMIT PETROLEUM CORP|CH4|Upstream|15397.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2018|SUMMIT PETROLEUM CORP|N2O|Upstream|2.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2018|SUMMIT PETROLEUM CORP|CO2|Upstream|3930.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2018|SUMMIT PETROLEUM CORP|CH4|Upstream|12323.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2017|SUMMIT PETROLEUM CORP|CO2|Upstream|10724.0|291.0|279.0|436.0|SUMMIT PETROLEUM
2016|DENBURY RESOURCES INC|CH4|Upstream|15365.0|292.0|49.0|79.0|DENBURY RESOURCES
2015|DENBURY RESOURCES INC|CO2|Midstream|4411.0|292.0|49.0|79.0|DENBURY RESOURCES
2015|DENBURY RESOURCES INC|CO2|Upstream|230435.0|292.0|49.0|79.0|DENBURY RESOURCES
2015|DENBURY RESOURCES INC|N2O|Midstream|1.0|292.0|49.0|79.0|DENBURY RESOURCES
2016|DENBURY RESOURCES INC|CH4|Midstream|83590.0|292.0|49.0|79.0|DENBURY RESOURCES
2016|DENBURY RESOURCES INC|CO2|Midstream|120330.0|292.0|49.0|79.0|DENBURY RESOURCES
2015|DENBURY RESOURCES INC|N2O|Upstream|57.0|292.0|49.0|79.0|DENBURY RESOURCES
2017|DENBURY RESOURCES INC|CH4|Midstream|226244.0|292.0|49.0|79.0|DENBURY RESOURCES
2015|DENBURY RESOURCES INC|CH4|Upstream|101816.0|292.0|49.0|79.0|DENBURY RESOURCES
2018|DENBURY RESOURCES INC|N2O|Upstream|10.0|292.0|49.0|79.0|DENBURY RESOURCES
2018|DENBURY RESOURCES INC|N2O|Midstream|228.0|292.0|49.0|79.0|DENBURY RESOURCES
2018|DENBURY RESOURCES INC|CO2|Upstream|9309.0|292.0|49.0|79.0|DENBURY RESOURCES
2016|DENBURY RESOURCES INC|CO2|Upstream|12615.0|292.0|49.0|79.0|DENBURY RESOURCES
2018|DENBURY RESOURCES INC|CH4|Upstream|5461.0|292.0|49.0|79.0|DENBURY RESOURCES
2018|DENBURY RESOURCES INC|CO2|Midstream|440453.0|292.0|49.0|79.0|DENBURY RESOURCES
2018|DENBURY RESOURCES INC|CH4|Midstream|259128.0|292.0|49.0|79.0|DENBURY RESOURCES
2017|DENBURY RESOURCES INC|N2O|Midstream|30.0|292.0|49.0|79.0|DENBURY RESOURCES
2017|DENBURY RESOURCES INC|CO2|Upstream|12015.0|292.0|49.0|79.0|DENBURY RESOURCES
2017|DENBURY RESOURCES INC|CO2|Midstream|297933.0|292.0|49.0|79.0|DENBURY RESOURCES
2017|DENBURY RESOURCES INC|CH4|Upstream|9105.0|292.0|49.0|79.0|DENBURY RESOURCES
2015|DENBURY RESOURCES INC|CH4|Midstream|448.0|292.0|49.0|79.0|DENBURY RESOURCES
2018|Equinor Gulf of Mexico LLC|CO2|Upstream|13929.300000000001|293.0|279.0|438.0|EQUINOR US HOLDINGS
2018|Equinor Gulf of Mexico LLC|CH4|Upstream|230.725|293.0|279.0|438.0|EQUINOR US HOLDINGS
2018|Equinor Gulf of Mexico LLC|N2O|Upstream|29.7|293.0|279.0|438.0|EQUINOR US HOLDINGS
2018|TEX MONCRIEF EXPLORACOUNT II LLC|N2O|Upstream|3.5|294.0|279.0|440.0|TEX MONCRIEF EXPLORACOUNT II
2018|TEX MONCRIEF EXPLORACOUNT II LLC|CO2|Upstream|12707.6|294.0|279.0|440.0|TEX MONCRIEF EXPLORACOUNT II
2018|TEX MONCRIEF EXPLORACOUNT II LLC|CH4|Upstream|949.3000000000001|294.0|279.0|440.0|TEX MONCRIEF EXPLORACOUNT II
2017|TEX MONCRIEF EXPLORACOUNT II LLC|N2O|Upstream|3.6|294.0|279.0|440.0|TEX MONCRIEF EXPLORACOUNT II
2017|TEX MONCRIEF EXPLORACOUNT II LLC|CO2|Upstream|11147.9|294.0|279.0|440.0|TEX MONCRIEF EXPLORACOUNT II
2017|TEX MONCRIEF EXPLORACOUNT II LLC|CH4|Upstream|1004.6|294.0|279.0|440.0|TEX MONCRIEF EXPLORACOUNT II
2018|Beacon West Energy Group|CO2|Upstream|8981.0|295.0|279.0|441.0|BEACON WEST ENERGY GROUP
2018|Beacon West Energy Group|CH4|Upstream|4574.0|295.0|279.0|441.0|BEACON WEST ENERGY GROUP
2018|Beacon West Energy Group|N2O|Upstream|5.0|295.0|279.0|441.0|BEACON WEST ENERGY GROUP
2017|ORX RESOURCES LLC|CO2|Upstream|18400.0|296.0|279.0|442.0|ORX RESOURCES
2017|ORX RESOURCES LLC|N2O|Upstream|11.0|296.0|279.0|442.0|ORX RESOURCES
2018|ORX RESOURCES LLC|CH4|Upstream|3521.0|296.0|279.0|442.0|ORX RESOURCES
2018|ORX RESOURCES LLC|CO2|Upstream|9986.0|296.0|279.0|442.0|ORX RESOURCES
2018|ORX RESOURCES LLC|N2O|Upstream|6.0|296.0|279.0|442.0|ORX RESOURCES
2017|ORX RESOURCES LLC|CH4|Upstream|5505.0|296.0|279.0|442.0|ORX RESOURCES
2018|PETROBAL OMEGA 1 LLC|N2O|Upstream|59.0|297.0|279.0|443.0|PETROBAL OMEGA 1
2018|PETROBAL OMEGA 1 LLC|CO2|Upstream|10741.0|297.0|279.0|443.0|PETROBAL OMEGA 1
2018|PETROBAL OMEGA 1 LLC|CH4|Upstream|1065.0|297.0|279.0|443.0|PETROBAL OMEGA 1
