|REPORT_YEAR|OIL|GAS|WATER|DAYS|RUNS|GAS_SOLD|FLARED|COMPANY
1109|2014|12209119.0|18110377.0|12603102.0|67556.0|12196401.0|11361287.0|0.0|KODIAK OIL & GAS (USA
1110|2015|42.0|0.0|0.0|0.0|0.0|0.0|0.0|KODIAK OIL & GAS (USA
1111|2018|155724.0|259959.0|75812.0|5260.0|149202.0|91586.0|136893.0|KRAKEN DEVELOPMENT III
1112|2019|1076986.0|1580193.0|1182550.0|17221.0|1952420.0|1057561.0|654219.0|KRAKEN DEVELOPMENT III
1113|2016|339906.0|439520.0|507278.0|7583.0|330341.0|383185.0|46413.0|KRAKEN OPERATING
1114|2017|2238787.0|2642996.0|4737873.0|24093.0|2279506.0|2185360.0|249518.0|KRAKEN OPERATING
1115|2018|5456246.0|5851957.0|14322591.0|34907.0|8456103.0|4844310.0|1431869.0|KRAKEN OPERATING
1116|2019|10950165.0|19031678.0|27599031.0|54125.0|11902930.0|12395852.0|5717746.0|KRAKEN OPERATING
1117|2009|754.0|0.0|0.0|109.0|599.0|0.0|0.0|KRB ENTERPRISE
1118|2010|806.0|0.0|0.0|157.0|451.0|0.0|0.0|KRB ENTERPRISE
1119|2011|972.0|0.0|0.0|200.0|972.0|0.0|0.0|KRB ENTERPRISE
1120|2012|1277.0|0.0|0.0|275.0|1409.0|0.0|0.0|KRB ENTERPRISE
1121|2013|1371.0|0.0|0.0|334.0|1189.0|0.0|0.0|KRB ENTERPRISE
1122|2014|1496.0|0.0|0.0|344.0|1623.0|0.0|0.0|KRB ENTERPRISE
1123|2015|1311.0|0.0|0.0|365.0|1242.0|0.0|0.0|KRB ENTERPRISE
1124|2016|1329.0|0.0|0.0|366.0|1238.0|0.0|0.0|KRB ENTERPRISE
1125|2017|1406.0|0.0|0.0|364.0|1511.0|0.0|0.0|KRB ENTERPRISE
1126|2018|1467.0|0.0|0.0|365.0|1429.0|0.0|0.0|KRB ENTERPRISE
1127|2019|1338.0|0.0|0.0|329.0|1608.0|0.0|0.0|KRB ENTERPRISE
1128|2011|0.0|0.0|0.0|0.0|0.0|0.0|0.0|LANDTECH ENTERPRISES
1129|2012|0.0|0.0|0.0|0.0|0.0|0.0|0.0|LANDTECH ENTERPRISES
1130|2014|0.0|0.0|0.0|0.0|0.0|0.0|0.0|LANDTECH ENTERPRISES
1131|2015|0.0|0.0|0.0|0.0|0.0|0.0|0.0|LANDTECH ENTERPRISES
1132|2016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|LANDTECH ENTERPRISES
1133|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|LANDTECH ENTERPRISES
1134|2018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|LANDTECH ENTERPRISES
1135|2019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|LANDTECH ENTERPRISES
1136|2011|4137.0|6278.0|12068.0|1114.0|3476.0|6258.0|0.0|LAYLINE PETROLEUM I
1137|2012|15304.0|25115.0|46809.0|4117.0|15868.0|25115.0|0.0|LAYLINE PETROLEUM I
1138|2013|4452.0|8978.0|18471.0|1090.0|4364.0|8978.0|0.0|LAYLINE PETROLEUM I
1139|2011|43259.0|2646.0|93263.0|681.0|45602.0|2325.0|0.0|LEGACY OIL & GAS ND
1140|2012|81851.0|8408.0|239188.0|2417.0|141154.0|0.0|0.0|LEGACY OIL & GAS ND
1141|2013|279548.0|42308.0|676467.0|6593.0|439794.0|0.0|0.0|LEGACY OIL & GAS ND
1142|2014|418929.0|148851.0|1053451.0|13819.0|536640.0|0.0|0.0|LEGACY OIL & GAS ND
1143|2015|356155.0|178130.0|1048353.0|18709.0|363504.0|6732.0|24218.0|LEGACY OIL & GAS ND
1144|2016|38608.0|8806.0|156878.0|3035.0|39069.0|0.0|5999.0|LEGACY OIL & GAS ND
1145|2019|35687.0|29070.0|530361.0|1759.0|35586.0|10340.0|7888.0|LEGACY RESERVES
1146|2012|138130.0|84880.0|1355730.0|8022.0|137340.0|48146.0|0.0|LEGACY RESERVES OPERATING
1147|2013|219453.0|172794.0|2430251.0|13520.0|218914.0|91412.0|0.0|LEGACY RESERVES OPERATING
1148|2014|223828.0|179772.0|2551191.0|13023.0|222529.0|62861.0|0.0|LEGACY RESERVES OPERATING
1149|2015|179944.0|143032.0|2487116.0|9886.0|183680.0|49601.0|21976.0|LEGACY RESERVES OPERATING
1150|2016|164601.0|143480.0|2470666.0|8990.0|164023.0|57680.0|27250.0|LEGACY RESERVES OPERATING
1151|2017|167442.0|146843.0|2460958.0|10309.0|167171.0|53683.0|25778.0|LEGACY RESERVES OPERATING
1152|2018|164851.0|128482.0|2036462.0|8217.0|164731.0|50608.0|37179.0|LEGACY RESERVES OPERATING
1153|2019|107150.0|81197.0|1433783.0|5093.0|107896.0|35917.0|21489.0|LEGACY RESERVES OPERATING
1154|2009|1381.0|703.0|6292.0|62.0|1249.0|0.0|0.0|LELAND OIL & GAS
1155|2010|6528.0|4512.0|18693.0|300.0|6301.0|0.0|0.0|LELAND OIL & GAS
1156|2011|7443.0|6870.0|26979.0|343.0|7959.0|0.0|0.0|LELAND OIL & GAS
1157|2012|6721.0|5526.0|24479.0|357.0|6308.0|0.0|0.0|LELAND OIL & GAS
1158|2013|5671.0|5126.0|19406.0|314.0|5569.0|0.0|0.0|LELAND OIL & GAS
1159|2014|5911.0|4774.0|19505.0|315.0|6028.0|0.0|0.0|LELAND OIL & GAS
1160|2015|1786.0|1748.0|7094.0|123.0|1951.0|0.0|151.0|LELAND OIL & GAS
1161|2016|1542.0|1388.0|5814.0|87.0|990.0|0.0|954.0|LELAND OIL & GAS
1162|2017|2559.0|2305.0|11982.0|408.0|2717.0|0.0|800.0|LELAND OIL & GAS
1163|2018|2450.0|2166.0|5988.0|527.0|2669.0|0.0|456.0|LELAND OIL & GAS
1164|2019|1782.0|1610.0|1592.0|244.0|1316.0|0.0|673.0|LELAND OIL & GAS
1165|2009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|LEOMAC
1166|2017|2438.0|0.0|0.0|0.0|2438.0|0.0|0.0|LIBERTY MIDSTREAM SOLUTIONS
1167|2018|8677.0|0.0|0.0|0.0|8677.0|0.0|0.0|LIBERTY MIDSTREAM SOLUTIONS
1168|2019|1609.0|0.0|0.0|0.0|1609.0|0.0|0.0|LIBERTY MIDSTREAM SOLUTIONS
1169|2011|1164.0|1791.0|1745.0|177.0|1067.0|22.0|0.0|LIBERTY RESOURCES
1170|2012|282486.0|189776.0|367682.0|4685.0|1181518.0|246433.0|0.0|LIBERTY RESOURCES
1171|2013|1265470.0|959980.0|1735151.0|9312.0|1657604.0|475895.0|0.0|LIBERTY RESOURCES
1172|2014|21928.0|11555.0|73145.0|1827.0|20595.0|3510.0|0.0|LIBERTY RESOURCES
1173|2014|734837.0|1653682.0|837607.0|13030.0|973025.0|1326394.0|0.0|LIBERTY RESOURCES MANAGEMENT COMPANY
1174|2015|1426491.0|2401889.0|2251752.0|12495.0|1958729.0|1997641.0|506624.0|LIBERTY RESOURCES MANAGEMENT COMPANY
1175|2016|1579774.0|4149185.0|3293675.0|16754.0|2209214.0|3341571.0|1014634.0|LIBERTY RESOURCES MANAGEMENT COMPANY
1176|2017|1603957.0|4865505.0|3290964.0|20175.0|2631162.0|4881491.0|829952.0|LIBERTY RESOURCES MANAGEMENT COMPANY
1177|2018|1770860.0|5675958.0|4232197.0|24455.0|2312903.0|4999699.0|1022501.0|LIBERTY RESOURCES MANAGEMENT COMPANY
1178|2019|2076985.0|4621415.0|5053112.0|25242.0|3068297.0|4156654.0|949872.0|LIBERTY RESOURCES MANAGEMENT COMPANY
1179|2014|173042.0|121563.0|45808.0|1464.0|171725.0|118159.0|0.0|LIME ROCK RESOURCES
1180|2015|1542885.0|1300977.0|423253.0|17085.0|1545258.0|1195005.0|66955.0|LIME ROCK RESOURCES
1181|2016|5035366.0|4357044.0|6802785.0|106307.0|5067699.0|2559700.0|776606.0|LIME ROCK RESOURCES
1182|2017|4319605.0|3966774.0|6006563.0|97427.0|4817209.0|2826086.0|514002.0|LIME ROCK RESOURCES
1183|2018|5288835.0|4496529.0|8366817.0|97475.0|6008087.0|2458922.0|1247232.0|LIME ROCK RESOURCES
1184|2019|5800322.0|5228600.0|11067663.0|99511.0|6379640.0|3663782.0|735936.0|LIME ROCK RESOURCES
1185|2018|270.0|0.0|0.0|0.0|0.0|0.0|0.0|LODIN
1186|2013|0.0|6259.0|0.0|0.0|0.0|0.0|0.0|LOUISIANA LAND & EXPLORATION
1187|2009|0.0|90.0|0.0|0.0|0.0|0.0|0.0|LOWELL J. WILLIAMSON
1188|2009|421782.0|189950.0|1147307.0|9157.0|430395.0|137176.0|0.0|LUFF EXPLORATION
1189|2010|348312.0|169111.0|1160458.0|8998.0|352544.0|116606.0|0.0|LUFF EXPLORATION
1190|2011|314668.0|212036.0|1193680.0|9389.0|316622.0|108398.0|0.0|LUFF EXPLORATION
1191|2012|278753.0|267795.0|1162441.0|9596.0|278905.0|167845.0|0.0|LUFF EXPLORATION
1192|2013|230427.0|260754.0|1107847.0|9275.0|232540.0|143906.0|0.0|LUFF EXPLORATION
1193|2014|247946.0|267898.0|1029133.0|9932.0|255824.0|132544.0|0.0|LUFF EXPLORATION
1194|2015|217631.0|278239.0|968881.0|9468.0|218992.0|118286.0|100247.0|LUFF EXPLORATION
1195|2016|186648.0|207587.0|832084.0|8173.0|187794.0|69586.0|125655.0|LUFF EXPLORATION
1196|2017|183999.0|211467.0|896497.0|8252.0|183495.0|64886.0|134121.0|LUFF EXPLORATION
1197|2018|180858.0|200408.0|929894.0|8287.0|180314.0|56297.0|131603.0|LUFF EXPLORATION
1198|2019|166431.0|159418.0|928045.0|8103.0|167859.0|14689.0|132543.0|LUFF EXPLORATION
1199|2019|12650.0|9730.0|184391.0|655.0|13081.0|4036.0|2116.0|LEGACY RESERVES OPERATING
1200|2009|392.0|3063.0|3552.0|59.0|407.0|3063.0|0.0|MACQUARIE BARNETT
1201|2012|3402.0|0.0|0.0|0.0|3402.0|0.0|0.0|MADISON DISPOSAL 2-1
1202|2013|1857.0|0.0|0.0|0.0|1770.0|0.0|0.0|MADISON DISPOSAL 2-1
1203|2014|2548.0|0.0|0.0|0.0|2411.0|0.0|0.0|MADISON DISPOSAL 2-1
1204|2015|455.0|0.0|0.0|0.0|394.0|0.0|0.0|MADISON DISPOSAL 2-1
1205|2016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MADISON DISPOSAL 2-1
1206|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MADISON DISPOSAL 2-1
1207|2018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MADISON DISPOSAL 2-1
1208|2019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MADISON DISPOSAL 2-1
1209|2009|12662.0|42005.0|21406.0|1447.0|12579.0|34903.0|0.0|MANCAL RESOURCES
1210|2010|10633.0|32799.0|18382.0|1449.0|10601.0|25685.0|0.0|MANCAL RESOURCES
1211|2011|9373.0|30704.0|17205.0|1460.0|8874.0|23550.0|0.0|MANCAL RESOURCES
1212|2012|8111.0|33019.0|16779.0|1464.0|8888.0|25848.0|0.0|MANCAL RESOURCES
1213|2013|7082.0|31308.0|14980.0|1459.0|6762.0|24297.0|0.0|MANCAL RESOURCES
1214|2014|6427.0|28983.0|14714.0|1460.0|6190.0|21824.0|0.0|MANCAL RESOURCES
1215|2015|5953.0|25365.0|13873.0|1460.0|6138.0|18207.0|0.0|MANCAL RESOURCES
1216|2016|4287.0|19554.0|10093.0|1050.0|4534.0|13451.0|1137.0|MANCAL RESOURCES
1217|2017|3079.0|18075.0|7903.0|681.0|2692.0|14935.0|0.0|MANCAL RESOURCES
1218|2018|2712.0|12533.0|7731.0|726.0|2665.0|9164.0|0.0|MANCAL RESOURCES
1219|2019|1645.0|6149.0|5349.0|454.0|1792.0|4042.0|0.0|MANCAL RESOURCES
1220|2012|819.0|0.0|16598.0|76.0|463.0|0.0|0.0|MANN ENTERPRISES
1221|2012|311.0|0.0|2425.0|20.0|218.0|0.0|0.0|MANN OIL COMPANY
1222|2013|3008.0|0.0|8785.0|49.0|1799.0|0.0|0.0|MANN OIL COMPANY
1223|2014|5229.0|0.0|75.0|4.0|5027.0|0.0|0.0|MANN OIL COMPANY
1224|2015|6744.0|0.0|45818.0|187.0|6538.0|0.0|0.0|MANN OIL COMPANY
1225|2016|2052.0|0.0|21226.0|72.0|2105.0|0.0|0.0|MANN OIL COMPANY
1226|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MANN OIL COMPANY
1227|2018|1046.0|0.0|21870.0|74.0|813.0|0.0|0.0|MANN OIL COMPANY
1228|2019|2268.0|0.0|22475.0|77.0|2065.0|0.0|0.0|MANN OIL COMPANY
1229|2009|3659507.0|1967892.0|870613.0|37362.0|4120554.0|1715641.0|0.0|MARATHON OIL
1230|2010|4961906.0|3144436.0|1409514.0|51527.0|5408738.0|2003981.0|0.0|MARATHON OIL
1231|2011|6918948.0|5231537.0|2091759.0|65847.0|7021073.0|2871071.0|0.0|MARATHON OIL
1232|2012|10297129.0|7633188.0|3673838.0|83796.0|11569574.0|4321316.0|0.0|MARATHON OIL
1233|2013|14265025.0|11204322.0|6064557.0|113778.0|15182592.0|6842028.0|0.0|MARATHON OIL
1234|2014|18794418.0|16202748.0|8732708.0|133944.0|19187991.0|9530411.0|0.0|MARATHON OIL
1235|2015|21755890.0|19006784.0|11283920.0|161264.0|22030534.0|11689888.0|2546748.0|MARATHON OIL
1236|2016|18104406.0|18705974.0|9766824.0|178302.0|18091394.0|13084905.0|2545948.0|MARATHON OIL
1237|2017|19605399.0|23485333.0|12274492.0|172544.0|19604078.0|13253922.0|6924726.0|MARATHON OIL
1238|2018|32252519.0|43574405.0|25244685.0|183337.0|32239447.0|19392399.0|20388751.0|MARATHON OIL
1239|2019|39774294.0|59460287.0|38009841.0|202041.0|41064020.0|27544036.0|28274932.0|MARATHON OIL
1240|2012|10459.0|0.0|0.0|0.0|10685.0|0.0|0.0|MARQUIS ALLIANCE ENERGY GROUP USA
1241|2013|8882.0|0.0|0.0|0.0|8882.0|0.0|0.0|MARQUIS ALLIANCE ENERGY GROUP USA
1242|2014|12174.0|0.0|0.0|0.0|12174.0|0.0|0.0|MARQUIS ALLIANCE ENERGY GROUP USA
1243|2009|8349.0|8285.0|13640.0|298.0|8709.0|8285.0|0.0|MARSHA AZAR
1244|2010|6011.0|2423.0|24744.0|207.0|5590.0|2423.0|0.0|MARSHA AZAR
1245|2011|120.0|0.0|0.0|14.0|0.0|0.0|0.0|MARSHA AZAR
1246|2012|201.0|0.0|0.0|27.0|201.0|0.0|0.0|MARSHA AZAR
1247|2013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MARSHA AZAR
1248|2014|77.0|0.0|0.0|4.0|0.0|0.0|0.0|MARSHA AZAR
1249|2015|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MARSHA AZAR
1250|2016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MARSHA AZAR
1251|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MARSHA AZAR
1252|2010|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MBI OIL & GAS
1253|2011|31396.0|24842.0|71991.0|3559.0|30949.0|24842.0|0.0|MBI OIL & GAS
1254|2012|46035.0|24484.0|79604.0|3756.0|40487.0|24484.0|0.0|MBI OIL & GAS
1255|2013|28835.0|16888.0|68288.0|1970.0|29030.0|16888.0|0.0|MBI OIL & GAS
1256|2014|55311.0|27299.0|53544.0|1859.0|51724.0|27299.0|0.0|MBI OIL & GAS
1257|2015|41989.0|31553.0|24579.0|1176.0|44031.0|31327.0|226.0|MBI OIL & GAS
1258|2016|28190.0|29853.0|39971.0|1549.0|27058.0|28300.0|1553.0|MBI OIL & GAS
1259|2017|22528.0|5777.0|17143.0|1306.0|23356.0|5777.0|0.0|MBI OIL & GAS
1260|2018|15992.0|2345.0|17088.0|1272.0|16186.0|2345.0|0.0|MBI OIL & GAS
1261|2019|14120.0|2260.0|17996.0|1100.0|14289.0|2260.0|0.0|MBI OIL & GAS
1262|2016|461.0|0.0|0.0|0.0|197.0|0.0|0.0|MCKENZIE ENERGY PARTNERS
1263|2017|3578.0|0.0|0.0|0.0|2935.0|0.0|0.0|MCKENZIE ENERGY PARTNERS
1264|2018|3986.0|0.0|0.0|0.0|2972.0|0.0|0.0|MCKENZIE ENERGY PARTNERS
1265|2019|17751.0|0.0|0.0|0.0|17201.0|0.0|0.0|MCKENZIE ENERGY PARTNERS
1266|2013|0.0|21699.0|0.0|0.0|0.0|0.0|0.0|MCOR OIL & GAS
1267|2009|35374.0|29104.0|80798.0|3358.0|35631.0|17206.0|0.0|MCRAE & HENRY
1268|2010|35211.0|26922.0|99136.0|3590.0|34483.0|15718.0|0.0|MCRAE & HENRY
1269|2011|34690.0|27655.0|84970.0|3271.0|35639.0|16227.0|0.0|MCRAE & HENRY
1270|2012|34506.0|33231.0|115481.0|3519.0|34365.0|21436.0|0.0|MCRAE & HENRY
1271|2013|36616.0|28009.0|122897.0|3394.0|35638.0|15677.0|0.0|MCRAE & HENRY
1272|2014|33523.0|19936.0|111648.0|3312.0|34593.0|8544.0|0.0|MCRAE & HENRY
1273|2015|26492.0|14745.0|116621.0|2735.0|26595.0|5381.0|2312.0|MCRAE & HENRY
1274|2016|20989.0|11109.0|87750.0|2242.0|20650.0|3881.0|4754.0|MCRAE & HENRY
1275|2017|12967.0|8740.0|25220.0|1482.0|13646.0|4960.0|2716.0|MCRAE & HENRY
1276|2018|13552.0|7952.0|30561.0|1508.0|13520.0|3724.0|3626.0|MCRAE & HENRY
1277|2019|12136.0|7017.0|31556.0|1311.0|11944.0|3670.0|3347.0|MCRAE & HENRY
1278|2018|14369.0|771.0|62421.0|682.0|13713.0|0.0|771.0|MEDORA MINERALS
1279|2019|82415.0|3231.0|302741.0|4003.0|82652.0|0.0|3231.0|MEDORA MINERALS
1280|2018|5175.0|10293.0|16177.0|205.0|4900.0|1922.0|5317.0|MERCURY RESOURCES
1281|2019|74838.0|101397.0|214556.0|2585.0|75338.0|7844.0|73157.0|MERCURY RESOURCES
1282|2009|97685.0|238232.0|101506.0|8245.0|97009.0|238232.0|0.0|MERIT ENERGY
1283|2010|90487.0|201216.0|94973.0|8403.0|90128.0|201216.0|0.0|MERIT ENERGY
1284|2011|76560.0|140172.0|91330.0|8534.0|76754.0|140172.0|0.0|MERIT ENERGY
1285|2012|55999.0|94695.0|78237.0|7303.0|56227.0|94695.0|0.0|MERIT ENERGY
1286|2013|52231.0|102749.0|68021.0|6428.0|52397.0|102749.0|0.0|MERIT ENERGY
1287|2013|411.0|0.0|0.0|0.0|231.0|0.0|0.0|MESA OIL SERVICES
1288|2014|8479.0|0.0|0.0|0.0|6489.0|0.0|0.0|MESA OIL SERVICES
1289|2015|12056.0|0.0|0.0|0.0|13911.0|0.0|0.0|MESA OIL SERVICES
1290|2016|1445.0|0.0|0.0|0.0|2134.0|0.0|0.0|MESA OIL SERVICES
1291|2014|7.0|2880.0|0.0|31.0|0.0|0.0|0.0|MID-CON ENERGY OPERATING
1292|2015|0.0|1440.0|0.0|0.0|0.0|0.0|0.0|MID-CON ENERGY OPERATING
1293|2016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MID-CON ENERGY OPERATING
1294|2014|115.0|0.0|0.0|0.0|0.0|0.0|0.0|MID-CONTINENT SWD
1295|2012|356.0|360.0|1243.0|31.0|213.0|0.0|0.0|MIDCON ENERGY OPERATING
1296|2013|1557.0|3600.0|6068.0|184.0|1452.0|0.0|0.0|MIDCON ENERGY OPERATING
1297|2014|0.0|1440.0|0.0|0.0|0.0|0.0|0.0|MIDCON ENERGY OPERATING
1298|2009|47602.0|47561.0|123402.0|3082.0|48210.0|47561.0|0.0|MISSOURI BASIN WELL SERVICE
1299|2010|37785.0|43216.0|87903.0|3280.0|37257.0|43516.0|0.0|MISSOURI BASIN WELL SERVICE
1300|2011|0.0|4.0|0.0|31.0|0.0|0.0|0.0|MISSOURI BASIN WELL SERVICE
1301|2012|10088.0|0.0|0.0|0.0|8658.0|0.0|0.0|MISSOURI BASIN WELL SERVICE
1302|2013|40216.0|0.0|0.0|0.0|35694.0|0.0|0.0|MISSOURI BASIN WELL SERVICE
1303|2014|101092.0|0.0|0.0|0.0|99730.0|0.0|0.0|MISSOURI BASIN WELL SERVICE
1304|2015|87762.0|0.0|0.0|0.0|86906.0|0.0|0.0|MISSOURI BASIN WELL SERVICE
1305|2016|20957.0|0.0|0.0|0.0|19731.0|0.0|0.0|MISSOURI BASIN WELL SERVICE
1306|2017|20802.0|0.0|0.0|0.0|18604.0|0.0|0.0|MISSOURI BASIN WELL SERVICE
1307|2018|53808.0|0.0|0.0|0.0|52512.0|0.0|0.0|MISSOURI BASIN WELL SERVICE
1308|2019|95418.0|0.0|0.0|0.0|94662.0|0.0|0.0|MISSOURI BASIN WELL SERVICE
1309|2009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MISSOURI BREAKS
1310|2010|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MISSOURI BREAKS
1311|2011|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MISSOURI BREAKS
1312|2014|0.0|0.0|0.0|0.0|0.0|0.0|0.0|MISSOURI RIVER RESOURCES ND
1313|2015|165760.0|192247.0|78538.0|576.0|162932.0|39203.0|153044.0|MISSOURI RIVER RESOURCES ND
1314|2016|207535.0|317293.0|105314.0|1540.0|198699.0|300276.0|17019.0|MISSOURI RIVER RESOURCES ND
1315|2017|96346.0|186096.0|56064.0|1418.0|94092.0|181669.0|4427.0|MISSOURI RIVER RESOURCES ND
1316|2018|454783.0|698474.0|566415.0|1931.0|438535.0|519133.0|179342.0|MISSOURI RIVER RESOURCES ND
1317|2019|255153.0|660872.0|296695.0|2471.0|253566.0|649356.0|11516.0|MISSOURI RIVER RESOURCES ND
1318|2009|18051.0|297913.0|70104.0|1887.0|17771.0|297673.0|0.0|MISSOURI RIVER ROYALTY
1319|2010|17344.0|202587.0|73176.0|1993.0|17309.0|202347.0|0.0|MISSOURI RIVER ROYALTY
1320|2011|12407.0|176519.0|45202.0|1366.0|12409.0|176279.0|0.0|MISSOURI RIVER ROYALTY
1321|2012|12598.0|4508.0|33731.0|1210.0|13388.0|4238.0|0.0|MISSOURI RIVER ROYALTY
1322|2013|22938.0|22399.0|59665.0|1386.0|21975.0|22039.0|0.0|MISSOURI RIVER ROYALTY
1323|2014|13590.0|8968.0|49414.0|1211.0|14653.0|8608.0|0.0|MISSOURI RIVER ROYALTY
1324|2015|12700.0|5813.0|28612.0|1104.0|13015.0|5453.0|0.0|MISSOURI RIVER ROYALTY
1325|2016|11328.0|8462.0|26331.0|1059.0|10520.0|8112.0|0.0|MISSOURI RIVER ROYALTY
1326|2017|9895.0|8307.0|23445.0|1029.0|10398.0|7977.0|0.0|MISSOURI RIVER ROYALTY
1327|2018|8609.0|5287.0|25111.0|1003.0|8562.0|5037.0|0.0|MISSOURI RIVER ROYALTY
1328|2019|10778.0|10155.0|26752.0|990.0|11454.0|9905.0|0.0|MISSOURI RIVER ROYALTY
1329|2013|144754.0|90294.0|402604.0|709.0|169305.0|0.0|0.0|MOUNTAIN DIVIDE
1330|2014|253136.0|160900.0|1231107.0|2395.0|282106.0|43695.0|0.0|MOUNTAIN DIVIDE
1331|2015|160706.0|73715.0|871398.0|2744.0|161327.0|62850.0|10865.0|MOUNTAIN DIVIDE
1332|2016|60483.0|29843.0|277823.0|1608.0|58994.0|13978.0|15865.0|MOUNTAIN DIVIDE
1333|2017|24266.0|9681.0|120862.0|588.0|24886.0|9505.0|176.0|MOUNTAIN DIVIDE
1334|2012|3914.0|0.0|0.0|0.0|3354.0|0.0|0.0|MOXIE DISPOSAL SYSTEMS
1335|2009|1770470.0|911630.0|1059065.0|35796.0|1926804.0|722259.0|0.0|MUREX PETROLEUM
1336|2010|2322887.0|1000615.0|1172912.0|39851.0|2745390.0|1136772.0|0.0|MUREX PETROLEUM
1337|2011|2881714.0|2422164.0|1440068.0|44485.0|2925429.0|1755046.0|0.0|MUREX PETROLEUM
1338|2012|2910717.0|2596680.0|1830786.0|52283.0|2974625.0|2353609.0|0.0|MUREX PETROLEUM
1339|2013|3320213.0|2587928.0|2151836.0|57054.0|3589746.0|2467637.0|0.0|MUREX PETROLEUM
1340|2014|2900027.0|2588412.0|3470644.0|56801.0|2965192.0|1851108.0|0.0|MUREX PETROLEUM
1341|2015|2410859.0|2386967.0|3450109.0|59580.0|2330103.0|1782820.0|189604.0|MUREX PETROLEUM
1342|2016|1910088.0|2284011.0|2755906.0|57387.0|1914383.0|1606777.0|325949.0|MUREX PETROLEUM
1343|2017|1631802.0|2259754.0|2504425.0|54925.0|1640176.0|1609616.0|120308.0|MUREX PETROLEUM
1344|2018|1643597.0|2367543.0|3427587.0|58189.0|1624129.0|1531925.0|320493.0|MUREX PETROLEUM
1345|2019|1515076.0|2453763.0|3494487.0|57834.0|1524016.0|1744221.0|197654.0|MUREX PETROLEUM
1346|2014|152.0|0.0|0.0|0.0|0.0|0.0|0.0|NABORS COMPLETION & PRODUCTION SERVICES
1347|2015|260.0|0.0|0.0|0.0|880.0|0.0|0.0|NABORS COMPLETION & PRODUCTION SERVICES
1348|2009|813.0|1112.0|4009.0|84.0|923.0|0.0|0.0|NADEL AND GUSSMAN ROCKIES
1349|2010|0.0|0.0|0.0|0.0|0.0|0.0|0.0|NADEL AND GUSSMAN ROCKIES
1350|2011|3521.0|0.0|27075.0|286.0|3279.0|0.0|0.0|NADEL AND GUSSMAN ROCKIES
1351|2012|0.0|0.0|0.0|0.0|0.0|0.0|0.0|NADEL AND GUSSMAN ROCKIES
1352|2009|750.0|0.0|0.0|0.0|750.0|0.0|0.0|NANCE PETROLEUM
1353|2010|221.0|0.0|0.0|0.0|221.0|0.0|0.0|NANCE PETROLEUM
1354|2009|4951.0|116416.0|1254.0|322.0|5062.0|116416.0|0.0|NEARBURG PRODUCING
1355|2010|2510.0|66030.0|754.0|313.0|2538.0|66030.0|0.0|NEARBURG PRODUCING
1356|2011|1053.0|24012.0|199.0|333.0|1136.0|24012.0|0.0|NEARBURG PRODUCING
1357|2012|2531.0|44879.0|451.0|366.0|2535.0|44879.0|0.0|NEARBURG PRODUCING
1358|2013|1117.0|17756.0|196.0|153.0|919.0|17756.0|0.0|NEARBURG PRODUCING
1359|2014|34.0|0.0|3878.0|30.0|0.0|0.0|0.0|NEARBURG PRODUCING
1360|2017|442.0|0.0|3227.0|119.0|435.0|0.0|0.0|NEW HORIZON RESOURCES
1361|2018|9006.0|6624.0|227640.0|1886.0|8722.0|6623.0|1.0|NEW HORIZON RESOURCES
1362|2019|9120.0|7008.0|120158.0|1821.0|9296.0|7008.0|0.0|NEW HORIZON RESOURCES
1363|2009|53100.0|1483.0|76476.0|1558.0|54032.0|0.0|0.0|NEW MILLENNIUM RESOURCES
1364|2010|53838.0|1347.0|77125.0|1405.0|53925.0|0.0|0.0|NEW MILLENNIUM RESOURCES
1365|2011|50568.0|1065.0|58824.0|1065.0|49272.0|0.0|0.0|NEW MILLENNIUM RESOURCES
1366|2012|50804.0|1255.0|73580.0|1255.0|51073.0|0.0|0.0|NEW MILLENNIUM RESOURCES
1367|2013|52446.0|1447.0|87523.0|1444.0|52750.0|0.0|0.0|NEW MILLENNIUM RESOURCES
1368|2014|48666.0|1337.0|90727.0|1334.0|48254.0|0.0|0.0|NEW MILLENNIUM RESOURCES
1369|2015|44620.0|1048.0|72501.0|1048.0|44856.0|0.0|0.0|NEW MILLENNIUM RESOURCES
